station,valid,tmpf
ORD,2019-04-30 04:51,40.00
ORD,2019-04-30 05:51,38.00
ORD,2019-04-30 06:02,38.00
ORD,2019-04-30 06:51,40.00
ORD,2019-04-30 07:51,39.00
ORD,2019-04-30 08:26,40.00
ORD,2019-04-30 08:51,40.00
ORD,2019-04-30 09:51,41.00
ORD,2019-04-30 10:51,42.00
ORD,2019-04-30 11:44,42.00
ORD,2019-04-30 11:51,42.00
ORD,2019-04-30 11:59,42.00
ORD,2019-04-30 12:51,42.00
ORD,2019-04-30 13:02,42.00
ORD,2019-04-30 13:26,43.00
ORD,2019-04-30 13:43,43.00
ORD,2019-04-30 13:51,43.00
ORD,2019-04-30 13:59,43.00
ORD,2019-04-30 14:19,43.00
ORD,2019-04-30 14:32,43.00
ORD,2019-04-30 14:39,43.00
ORD,2019-04-30 14:45,44.60
ORD,2019-04-30 14:51,44.00
ORD,2019-04-30 15:42,44.00
ORD,2019-04-30 15:51,44.00
ORD,2019-04-30 16:04,45.00
ORD,2019-04-30 16:21,46.00
ORD,2019-04-30 16:51,46.00
ORD,2019-04-30 17:51,46.00
ORD,2019-04-30 18:51,46.00
ORD,2019-04-30 19:51,46.00
ORD,2019-04-30 20:51,45.00
ORD,2019-04-30 21:51,44.00
ORD,2019-04-30 22:26,44.00
ORD,2019-04-30 22:44,43.00
ORD,2019-04-30 22:51,43.00
ORD,2019-04-30 23:12,43.00
ORD,2019-04-30 23:26,43.00
ORD,2019-04-30 23:51,43.00
ORD,2019-05-01 00:03,43.00
ORD,2019-05-01 00:15,43.00
ORD,2019-05-01 00:33,43.00
ORD,2019-05-01 00:51,43.00
ORD,2019-05-01 01:51,45.00
ORD,2019-05-01 02:51,45.00
ORD,2019-05-01 03:28,46.00
ORD,2019-05-01 03:51,47.00
ORD,2019-05-01 04:08,48.00
ORD,2019-05-01 04:51,48.00
ORD,2019-05-01 05:51,50.00
ORD,2019-05-01 06:18,50.00
ORD,2019-05-01 06:29,51.00
ORD,2019-05-01 06:46,51.80
ORD,2019-05-01 06:51,50.00
ORD,2019-05-01 07:23,48.00
ORD,2019-05-01 07:33,48.00
ORD,2019-05-01 07:51,49.00
ORD,2019-05-01 08:51,53.00
ORD,2019-05-01 08:57,53.00
ORD,2019-05-01 09:51,56.00
ORD,2019-05-01 10:17,55.00
ORD,2019-05-01 10:51,55.00
ORD,2019-05-01 11:51,53.00
ORD,2019-05-01 12:31,56.00
ORD,2019-05-01 12:51,55.00
ORD,2019-05-01 13:51,56.00
ORD,2019-05-01 14:37,56.00
ORD,2019-05-01 14:51,56.00
ORD,2019-05-01 15:51,56.00
ORD,2019-05-01 16:51,57.00
ORD,2019-05-01 17:51,58.00
ORD,2019-05-01 18:51,58.00
ORD,2019-05-01 19:47,50.00
ORD,2019-05-01 19:51,50.00
ORD,2019-05-01 20:51,47.00
ORD,2019-05-01 21:19,45.00
ORD,2019-05-01 21:44,45.00
ORD,2019-05-01 21:51,45.00
ORD,2019-05-01 22:49,44.60
ORD,2019-05-01 22:51,45.00
ORD,2019-05-01 23:49,44.60
ORD,2019-05-01 23:51,44.00
ORD,2019-05-02 00:51,43.00
ORD,2019-05-02 01:41,43.00
ORD,2019-05-02 01:51,42.00
ORD,2019-05-02 02:51,42.00
ORD,2019-05-02 03:51,41.00
ORD,2019-05-02 04:51,41.00
ORD,2019-05-02 05:51,42.00
ORD,2019-05-02 06:51,41.00
ORD,2019-05-02 07:27,42.00
ORD,2019-05-02 07:51,42.00
ORD,2019-05-02 08:49,42.80
ORD,2019-05-02 08:51,42.00
ORD,2019-05-02 09:43,42.00
ORD,2019-05-02 09:51,42.00
ORD,2019-05-02 10:33,44.00
ORD,2019-05-02 10:51,45.00
ORD,2019-05-02 11:51,46.00
ORD,2019-05-02 12:51,47.00
ORD,2019-05-02 13:40,43.00
ORD,2019-05-02 13:51,43.00
ORD,2019-05-02 14:12,43.00
ORD,2019-05-02 14:33,43.00
ORD,2019-05-02 14:51,43.00
ORD,2019-05-02 15:43,43.00
ORD,2019-05-02 15:51,43.00
ORD,2019-05-02 16:18,43.00
ORD,2019-05-02 16:25,43.00
ORD,2019-05-02 16:42,43.00
ORD,2019-05-02 16:51,44.00
ORD,2019-05-02 16:58,44.00
ORD,2019-05-02 17:51,45.00
ORD,2019-05-02 18:51,45.00
ORD,2019-05-02 19:51,44.00
ORD,2019-05-02 20:51,44.00
ORD,2019-05-02 21:51,45.00
ORD,2019-05-02 22:39,45.00
ORD,2019-05-02 22:51,45.00
ORD,2019-05-02 23:14,45.00
ORD,2019-05-02 23:46,44.60
ORD,2019-05-02 23:51,45.00
ORD,2019-05-03 00:12,45.00
ORD,2019-05-03 00:47,44.60
ORD,2019-05-03 00:51,45.00
ORD,2019-05-03 01:51,45.00
ORD,2019-05-03 02:51,45.00
ORD,2019-05-03 03:51,45.00
ORD,2019-05-03 04:51,44.00
ORD,2019-05-03 05:51,41.00
ORD,2019-05-03 06:47,41.00
ORD,2019-05-03 06:51,41.00
ORD,2019-05-03 07:51,45.00
ORD,2019-05-03 08:51,49.00
ORD,2019-05-03 09:51,51.00
ORD,2019-05-03 10:51,52.00
ORD,2019-05-03 11:51,54.00
ORD,2019-05-03 12:51,54.00
ORD,2019-05-03 13:51,54.00
ORD,2019-05-03 14:51,54.00
ORD,2019-05-03 15:51,53.00
ORD,2019-05-03 16:51,52.00
ORD,2019-05-03 17:51,50.00
ORD,2019-05-03 18:51,48.00
ORD,2019-05-03 19:51,47.00
ORD,2019-05-03 20:51,46.00
ORD,2019-05-03 21:51,45.00
ORD,2019-05-03 22:51,44.00
ORD,2019-05-03 23:51,42.00
ORD,2019-05-04 00:51,41.00
ORD,2019-05-04 01:51,40.00
ORD,2019-05-04 02:51,41.00
ORD,2019-05-04 03:51,40.00
ORD,2019-05-04 04:51,40.00
ORD,2019-05-04 05:51,39.00
ORD,2019-05-04 06:51,42.00
ORD,2019-05-04 07:51,45.00
ORD,2019-05-04 08:51,50.00
ORD,2019-05-04 09:51,54.00
ORD,2019-05-04 10:51,57.00
ORD,2019-05-04 11:51,58.00
ORD,2019-05-04 12:51,60.00
ORD,2019-05-04 13:51,61.00
ORD,2019-05-04 14:51,62.00
ORD,2019-05-04 15:51,62.00
ORD,2019-05-04 16:51,63.00
ORD,2019-05-04 17:51,62.00
ORD,2019-05-04 18:51,60.00
ORD,2019-05-04 19:51,56.00
ORD,2019-05-04 20:51,55.00
ORD,2019-05-04 21:51,54.00
ORD,2019-05-04 22:51,52.00
ORD,2019-05-04 23:51,51.00
ORD,2019-05-05 00:51,49.00
ORD,2019-05-05 01:51,47.00
ORD,2019-05-05 02:51,47.00
ORD,2019-05-05 03:51,47.00
ORD,2019-05-05 04:51,47.00
ORD,2019-05-05 05:51,47.00
ORD,2019-05-05 06:51,48.00
ORD,2019-05-05 07:51,55.00
ORD,2019-05-05 08:51,60.00
ORD,2019-05-05 09:51,64.00
ORD,2019-05-05 10:51,65.00
ORD,2019-05-05 11:51,68.00
ORD,2019-05-05 12:51,69.00
ORD,2019-05-05 13:51,71.00
ORD,2019-05-05 14:51,72.00
ORD,2019-05-05 15:51,72.00
ORD,2019-05-05 16:51,71.00
ORD,2019-05-05 17:51,72.00
ORD,2019-05-05 18:51,71.00
ORD,2019-05-05 19:51,69.00
ORD,2019-05-05 20:51,66.00
ORD,2019-05-05 21:51,65.00
ORD,2019-05-05 22:22,61.00
ORD,2019-05-05 22:51,59.00
ORD,2019-05-05 23:51,58.00
ORD,2019-05-06 00:51,59.00
ORD,2019-05-06 01:51,57.00
ORD,2019-05-06 02:51,55.00
ORD,2019-05-06 03:51,57.00
ORD,2019-05-06 04:51,57.00
ORD,2019-05-06 05:51,58.00
ORD,2019-05-06 06:51,59.00
ORD,2019-05-06 07:51,62.00
ORD,2019-05-06 08:51,67.00
ORD,2019-05-06 09:51,66.00
ORD,2019-05-06 10:51,68.00
ORD,2019-05-06 11:51,56.00
ORD,2019-05-06 12:51,50.00
ORD,2019-05-06 13:51,51.00
ORD,2019-05-06 14:51,53.00
ORD,2019-05-06 15:51,55.00
ORD,2019-05-06 16:51,54.00
ORD,2019-05-06 17:51,52.00
ORD,2019-05-06 18:51,50.00
ORD,2019-05-06 19:51,49.00
ORD,2019-05-06 20:51,47.00
ORD,2019-05-06 21:51,46.00
ORD,2019-05-06 22:51,45.00
ORD,2019-05-06 23:51,46.00
ORD,2019-05-07 00:51,45.00
ORD,2019-05-07 01:26,44.00
ORD,2019-05-07 01:51,44.00
ORD,2019-05-07 02:51,45.00
ORD,2019-05-07 03:51,45.00
ORD,2019-05-07 04:51,45.00
ORD,2019-05-07 05:22,45.00
ORD,2019-05-07 05:41,45.00
ORD,2019-05-07 05:51,45.00
ORD,2019-05-07 06:51,44.00
ORD,2019-05-07 07:51,44.00
ORD,2019-05-07 08:51,45.00
ORD,2019-05-07 09:44,45.00
ORD,2019-05-07 09:51,45.00
ORD,2019-05-07 10:51,47.00
ORD,2019-05-07 11:51,47.00
ORD,2019-05-07 12:51,50.00
ORD,2019-05-07 13:51,49.00
ORD,2019-05-07 14:51,48.00
ORD,2019-05-07 15:25,50.00
ORD,2019-05-07 15:51,49.00
ORD,2019-05-07 16:13,49.00
ORD,2019-05-07 16:51,49.00
ORD,2019-05-07 17:12,48.00
ORD,2019-05-07 17:51,46.00
ORD,2019-05-07 18:51,44.00
ORD,2019-05-07 19:51,43.00
ORD,2019-05-07 20:51,43.00
ORD,2019-05-07 21:51,43.00
ORD,2019-05-07 22:51,43.00
ORD,2019-05-07 23:51,44.00
ORD,2019-05-08 00:51,46.00
ORD,2019-05-08 01:51,47.00
ORD,2019-05-08 02:51,47.00
ORD,2019-05-08 03:51,48.00
ORD,2019-05-08 04:51,48.00
ORD,2019-05-08 05:51,46.00
ORD,2019-05-08 06:51,46.00
ORD,2019-05-08 07:51,47.00
ORD,2019-05-08 08:51,47.00
ORD,2019-05-08 09:51,49.00
ORD,2019-05-08 10:51,52.00
ORD,2019-05-08 11:51,54.00
ORD,2019-05-08 12:51,54.00
ORD,2019-05-08 13:51,56.00
ORD,2019-05-08 14:51,62.00
ORD,2019-05-08 15:51,64.00
ORD,2019-05-08 16:51,65.00
ORD,2019-05-08 17:51,65.00
ORD,2019-05-08 18:51,66.00
ORD,2019-05-08 19:51,67.00
ORD,2019-05-08 20:51,68.00
ORD,2019-05-08 21:51,65.00
ORD,2019-05-08 22:51,62.00
ORD,2019-05-08 23:51,60.00
ORD,2019-05-09 00:09,60.00
ORD,2019-05-09 00:51,59.00
ORD,2019-05-09 01:07,59.00
ORD,2019-05-09 01:24,59.00
ORD,2019-05-09 01:41,59.00
ORD,2019-05-09 01:51,59.00
ORD,2019-05-09 02:23,60.00
ORD,2019-05-09 02:51,60.00
ORD,2019-05-09 03:21,60.00
ORD,2019-05-09 03:51,60.00
ORD,2019-05-09 04:36,60.00
ORD,2019-05-09 04:51,60.00
ORD,2019-05-09 05:21,59.00
ORD,2019-05-09 05:51,59.00
ORD,2019-05-09 06:09,59.00
ORD,2019-05-09 06:18,59.00
ORD,2019-05-09 06:48,60.80
ORD,2019-05-09 06:51,60.00
ORD,2019-05-09 07:22,62.00
ORD,2019-05-09 07:47,62.60
ORD,2019-05-09 07:51,63.00
ORD,2019-05-09 08:02,64.00
ORD,2019-05-09 08:51,65.00
ORD,2019-05-09 09:51,65.00
ORD,2019-05-09 10:17,66.00
ORD,2019-05-09 10:51,67.00
ORD,2019-05-09 11:51,65.00
ORD,2019-05-09 12:51,61.00
ORD,2019-05-09 13:51,58.00
ORD,2019-05-09 14:51,57.00
ORD,2019-05-09 15:14,56.00
ORD,2019-05-09 15:51,56.00
ORD,2019-05-09 16:51,54.00
ORD,2019-05-09 17:51,53.00
ORD,2019-05-09 18:51,52.00
ORD,2019-05-09 19:51,51.00
ORD,2019-05-09 20:43,50.00
ORD,2019-05-09 20:51,50.00
ORD,2019-05-09 21:51,49.00
ORD,2019-05-09 22:51,49.00
ORD,2019-05-09 23:51,47.00
ORD,2019-05-10 00:43,46.00
ORD,2019-05-10 00:51,46.00
ORD,2019-05-10 01:51,46.00
ORD,2019-05-10 02:51,45.00
ORD,2019-05-10 03:51,45.00
ORD,2019-05-10 04:04,44.00
ORD,2019-05-10 04:41,44.00
ORD,2019-05-10 04:51,44.00
ORD,2019-05-10 05:23,44.00
ORD,2019-05-10 05:51,45.00
ORD,2019-05-10 06:51,44.00
ORD,2019-05-10 07:02,44.00
ORD,2019-05-10 07:51,45.00
ORD,2019-05-10 08:51,48.00
ORD,2019-05-10 09:51,49.00
ORD,2019-05-10 10:51,53.00
ORD,2019-05-10 11:51,54.00
ORD,2019-05-10 12:51,55.00
ORD,2019-05-10 13:51,56.00
ORD,2019-05-10 14:51,55.00
ORD,2019-05-10 15:51,54.00
ORD,2019-05-10 16:51,55.00
ORD,2019-05-10 17:51,55.00
ORD,2019-05-10 18:51,53.00
ORD,2019-05-10 19:51,48.00
ORD,2019-05-10 20:51,46.00
ORD,2019-05-10 21:51,45.00
ORD,2019-05-10 22:51,45.00
ORD,2019-05-10 23:51,44.00
ORD,2019-05-11 00:51,44.00
ORD,2019-05-11 01:51,45.00
ORD,2019-05-11 02:51,46.00
ORD,2019-05-11 03:51,47.00
ORD,2019-05-11 04:51,47.00
ORD,2019-05-11 05:51,47.00
ORD,2019-05-11 06:51,48.00
ORD,2019-05-11 07:51,47.00
ORD,2019-05-11 08:51,49.00
ORD,2019-05-11 09:51,51.00
ORD,2019-05-11 10:51,53.00
ORD,2019-05-11 11:51,52.00
ORD,2019-05-11 12:51,51.00
ORD,2019-05-11 13:51,49.00
ORD,2019-05-11 14:51,47.00
ORD,2019-05-11 15:51,46.00
ORD,2019-05-11 16:51,46.00
ORD,2019-05-11 17:51,46.00
ORD,2019-05-11 18:51,45.00
ORD,2019-05-11 19:51,44.00
ORD,2019-05-11 20:51,44.00
ORD,2019-05-11 21:51,45.00
ORD,2019-05-11 22:51,44.00
ORD,2019-05-11 23:51,44.00
ORD,2019-05-12 00:51,45.00
ORD,2019-05-12 01:51,45.00
ORD,2019-05-12 02:51,43.00
ORD,2019-05-12 03:51,43.00
ORD,2019-05-12 04:51,42.00
ORD,2019-05-12 05:51,43.00
ORD,2019-05-12 06:51,44.00
ORD,2019-05-12 07:51,44.00
ORD,2019-05-12 08:51,45.00
ORD,2019-05-12 09:51,46.00
ORD,2019-05-12 10:51,49.00
ORD,2019-05-12 11:51,51.00
ORD,2019-05-12 12:51,52.00
ORD,2019-05-12 13:51,52.00
ORD,2019-05-12 14:51,51.00
ORD,2019-05-12 15:51,50.00
ORD,2019-05-12 16:51,49.00
ORD,2019-05-12 17:51,49.00
ORD,2019-05-12 18:51,46.00
ORD,2019-05-12 19:51,43.00
ORD,2019-05-12 20:51,42.00
ORD,2019-05-12 21:51,42.00
ORD,2019-05-12 22:51,43.00
ORD,2019-05-12 23:51,44.00
ORD,2019-05-13 00:51,44.00
ORD,2019-05-13 01:51,44.00
ORD,2019-05-13 02:51,44.00
ORD,2019-05-13 03:51,44.00
ORD,2019-05-13 04:51,43.00
ORD,2019-05-13 05:51,44.00
ORD,2019-05-13 06:51,46.00
ORD,2019-05-13 07:51,48.00
ORD,2019-05-13 08:51,52.00
ORD,2019-05-13 09:51,54.00
ORD,2019-05-13 10:51,56.00
ORD,2019-05-13 11:51,59.00
ORD,2019-05-13 12:51,59.00
ORD,2019-05-13 13:51,60.00
ORD,2019-05-13 14:51,60.00
ORD,2019-05-13 15:51,59.00
ORD,2019-05-13 16:51,59.00
ORD,2019-05-13 17:51,57.00
ORD,2019-05-13 18:51,55.00
ORD,2019-05-13 19:51,52.00
ORD,2019-05-13 20:51,49.00
ORD,2019-05-13 21:51,48.00
ORD,2019-05-13 22:51,48.00
ORD,2019-05-13 23:51,46.00
ORD,2019-05-14 00:51,44.00
ORD,2019-05-14 01:51,43.00
ORD,2019-05-14 02:51,42.00
ORD,2019-05-14 03:51,42.00
ORD,2019-05-14 04:51,41.00
ORD,2019-05-14 05:51,42.00
ORD,2019-05-14 06:51,45.00
ORD,2019-05-14 07:51,52.00
ORD,2019-05-14 08:51,57.00
ORD,2019-05-14 09:51,61.00
ORD,2019-05-14 10:51,65.00
ORD,2019-05-14 11:51,66.00
ORD,2019-05-14 12:51,67.00
ORD,2019-05-14 13:51,69.00
ORD,2019-05-14 14:51,69.00
ORD,2019-05-14 15:51,67.00
ORD,2019-05-14 16:51,68.00
ORD,2019-05-14 17:51,65.00
ORD,2019-05-14 18:51,64.00
ORD,2019-05-14 19:51,62.00
ORD,2019-05-14 20:51,59.00
ORD,2019-05-14 21:51,59.00
ORD,2019-05-14 22:51,58.00
ORD,2019-05-14 23:51,56.00
ORD,2019-05-15 00:51,56.00
ORD,2019-05-15 01:51,55.00
ORD,2019-05-15 02:51,53.00
ORD,2019-05-15 03:51,53.00
ORD,2019-05-15 04:51,51.00
ORD,2019-05-15 05:51,52.00
ORD,2019-05-15 06:51,55.00
ORD,2019-05-15 07:51,62.00
ORD,2019-05-15 08:51,63.00
ORD,2019-05-15 09:51,65.00
ORD,2019-05-15 10:51,68.00
ORD,2019-05-15 11:51,70.00
ORD,2019-05-15 12:51,70.00
ORD,2019-05-15 13:51,71.00
ORD,2019-05-15 14:51,72.00
ORD,2019-05-15 15:51,74.00
ORD,2019-05-15 16:51,74.00
ORD,2019-05-15 17:51,73.00
ORD,2019-05-15 18:51,73.00
ORD,2019-05-15 19:51,72.00
ORD,2019-05-15 20:51,69.00
ORD,2019-05-15 21:51,67.00
ORD,2019-05-15 22:51,66.00
ORD,2019-05-15 23:51,64.00
ORD,2019-05-16 00:51,63.00
ORD,2019-05-16 01:51,62.00
ORD,2019-05-16 02:51,61.00
ORD,2019-05-16 03:51,62.00
ORD,2019-05-16 04:51,61.00
ORD,2019-05-16 05:51,60.00
ORD,2019-05-16 06:51,62.00
ORD,2019-05-16 07:51,65.00
ORD,2019-05-16 08:51,67.00
ORD,2019-05-16 09:51,68.00
ORD,2019-05-16 10:51,69.00
ORD,2019-05-16 11:51,68.00
ORD,2019-05-16 11:54,67.00
ORD,2019-05-16 12:03,65.00
ORD,2019-05-16 12:08,64.00
ORD,2019-05-16 12:18,63.00
ORD,2019-05-16 12:31,63.00
ORD,2019-05-16 12:38,64.00
ORD,2019-05-16 12:51,63.00
ORD,2019-05-16 12:55,63.00
ORD,2019-05-16 13:01,63.00
ORD,2019-05-16 13:51,64.00
ORD,2019-05-16 14:51,67.00
ORD,2019-05-16 15:51,68.00
ORD,2019-05-16 16:51,72.00
ORD,2019-05-16 17:51,76.00
ORD,2019-05-16 18:51,75.00
ORD,2019-05-16 19:51,73.00
ORD,2019-05-16 20:51,71.00
ORD,2019-05-16 21:51,70.00
ORD,2019-05-16 22:51,69.00
ORD,2019-05-16 23:51,69.00
ORD,2019-05-17 00:36,67.00
ORD,2019-05-17 00:46,69.80
ORD,2019-05-17 00:51,66.20
ORD,2019-05-17 00:55,66.00
ORD,2019-05-17 01:14,64.00
ORD,2019-05-17 01:24,64.00
ORD,2019-05-17 01:51,64.00
ORD,2019-05-17 02:51,67.00
ORD,2019-05-17 03:49,57.20
ORD,2019-05-17 03:51,57.00
ORD,2019-05-17 04:28,55.00
ORD,2019-05-17 04:51,55.00
ORD,2019-05-17 05:13,54.00
ORD,2019-05-17 05:51,53.00
ORD,2019-05-17 06:51,53.00
ORD,2019-05-17 07:51,51.00
ORD,2019-05-17 08:51,51.00
ORD,2019-05-17 09:43,51.00
ORD,2019-05-17 09:51,51.00
ORD,2019-05-17 10:17,50.00
ORD,2019-05-17 10:51,49.00
ORD,2019-05-17 11:51,50.00
ORD,2019-05-17 12:18,50.00
ORD,2019-05-17 12:44,50.00
ORD,2019-05-17 12:51,49.00
ORD,2019-05-17 13:51,49.00
ORD,2019-05-17 14:51,49.00
ORD,2019-05-17 15:51,50.00
ORD,2019-05-17 16:51,48.00
ORD,2019-05-17 17:51,47.00
ORD,2019-05-17 18:51,46.00
ORD,2019-05-17 19:51,47.00
ORD,2019-05-17 20:51,45.00
ORD,2019-05-17 21:51,46.00
ORD,2019-05-17 22:51,46.00
ORD,2019-05-17 23:51,45.00
ORD,2019-05-18 00:51,45.00
ORD,2019-05-18 01:51,44.00
ORD,2019-05-18 02:51,44.00
ORD,2019-05-18 03:51,44.00
ORD,2019-05-18 04:39,45.00
ORD,2019-05-18 04:51,45.00
ORD,2019-05-18 05:44,46.00
ORD,2019-05-18 05:51,46.00
ORD,2019-05-18 06:51,47.00
ORD,2019-05-18 07:13,48.00
ORD,2019-05-18 07:51,50.00
ORD,2019-05-18 08:51,57.00
ORD,2019-05-18 09:51,64.00
ORD,2019-05-18 10:51,73.00
ORD,2019-05-18 11:51,78.00
ORD,2019-05-18 12:51,79.00
ORD,2019-05-18 13:51,78.00
ORD,2019-05-18 14:20,73.00
ORD,2019-05-18 14:37,69.00
ORD,2019-05-18 14:46,68.00
ORD,2019-05-18 14:51,67.00
ORD,2019-05-18 14:56,68.00
ORD,2019-05-18 14:59,68.00
ORD,2019-05-18 15:12,67.00
ORD,2019-05-18 15:35,66.00
ORD,2019-05-18 15:44,66.00
ORD,2019-05-18 15:51,66.00
ORD,2019-05-18 16:35,65.00
ORD,2019-05-18 16:51,65.00
ORD,2019-05-18 17:51,67.00
ORD,2019-05-18 18:51,69.00
ORD,2019-05-18 19:51,66.00
ORD,2019-05-18 20:51,65.00
ORD,2019-05-18 21:51,63.00
ORD,2019-05-18 22:51,56.00
ORD,2019-05-18 23:51,50.00
ORD,2019-05-19 00:02,50.00
ORD,2019-05-19 00:35,49.00
ORD,2019-05-19 00:51,48.00
ORD,2019-05-19 01:32,47.00
ORD,2019-05-19 01:49,46.40
ORD,2019-05-19 01:51,47.00
ORD,2019-05-19 02:03,48.00
ORD,2019-05-19 02:51,49.00
ORD,2019-05-19 03:51,51.00
ORD,2019-05-19 04:51,52.00
ORD,2019-05-19 05:21,53.00
ORD,2019-05-19 05:44,54.00
ORD,2019-05-19 05:51,54.00
ORD,2019-05-19 06:51,66.00
ORD,2019-05-19 07:51,69.00
ORD,2019-05-19 08:16,68.00
ORD,2019-05-19 08:51,67.00
ORD,2019-05-19 09:51,67.00
ORD,2019-05-19 10:51,68.00
ORD,2019-05-19 11:42,70.00
ORD,2019-05-19 11:51,71.00
ORD,2019-05-19 12:19,70.00
ORD,2019-05-19 12:42,72.00
ORD,2019-05-19 12:51,73.00
ORD,2019-05-19 13:35,70.00
ORD,2019-05-19 13:51,73.00
ORD,2019-05-19 14:51,73.00
ORD,2019-05-19 15:51,72.00
ORD,2019-05-19 16:51,71.00
ORD,2019-05-19 17:51,69.00
ORD,2019-05-19 18:51,66.00
ORD,2019-05-19 19:51,65.00
ORD,2019-05-19 20:51,62.00
ORD,2019-05-19 21:51,60.00
ORD,2019-05-19 22:15,59.00
ORD,2019-05-19 22:23,59.00
ORD,2019-05-19 22:51,58.00
ORD,2019-05-19 22:59,58.00
ORD,2019-05-19 23:19,57.00
ORD,2019-05-19 23:51,56.00
ORD,2019-05-20 00:51,54.00
ORD,2019-05-20 01:42,52.00
ORD,2019-05-20 01:51,53.00
ORD,2019-05-20 02:16,53.00
ORD,2019-05-20 02:51,52.00
ORD,2019-05-20 03:01,52.00
ORD,2019-05-20 03:51,52.00
ORD,2019-05-20 04:51,50.00
ORD,2019-05-20 04:59,50.00
ORD,2019-05-20 05:51,48.00
ORD,2019-05-20 06:51,48.00
ORD,2019-05-20 07:46,46.40
ORD,2019-05-20 07:51,47.00
ORD,2019-05-20 08:51,48.00
ORD,2019-05-20 09:13,48.00
ORD,2019-05-20 09:51,48.00
ORD,2019-05-20 10:51,48.00
ORD,2019-05-20 11:51,50.00
ORD,2019-05-20 12:19,51.00
ORD,2019-05-20 12:51,51.00
ORD,2019-05-20 13:51,52.00
ORD,2019-05-20 14:51,53.00
ORD,2019-05-20 15:51,56.00
ORD,2019-05-20 16:51,52.00
ORD,2019-05-20 17:51,52.00
ORD,2019-05-20 18:51,51.00
ORD,2019-05-20 19:51,49.00
ORD,2019-05-20 20:51,48.00
ORD,2019-05-20 21:51,48.00
ORD,2019-05-20 22:51,47.00
ORD,2019-05-20 23:51,47.00
ORD,2019-05-21 00:51,47.00
ORD,2019-05-21 01:51,47.00
ORD,2019-05-21 02:51,47.00
ORD,2019-05-21 03:51,48.00
ORD,2019-05-21 04:51,47.00
ORD,2019-05-21 05:51,47.00
ORD,2019-05-21 06:51,47.00
ORD,2019-05-21 07:51,48.00
ORD,2019-05-21 08:42,48.00
ORD,2019-05-21 08:51,48.00
ORD,2019-05-21 09:51,50.00
ORD,2019-05-21 10:51,49.00
ORD,2019-05-21 11:51,48.00
ORD,2019-05-21 11:58,48.00
ORD,2019-05-21 12:10,48.00
ORD,2019-05-21 12:22,47.00
ORD,2019-05-21 12:41,48.00
ORD,2019-05-21 12:51,48.00
ORD,2019-05-21 13:51,49.00
ORD,2019-05-21 14:51,51.00
ORD,2019-05-21 15:51,51.00
ORD,2019-05-21 16:51,52.00
ORD,2019-05-21 17:51,51.00
ORD,2019-05-21 18:51,51.00
ORD,2019-05-21 19:51,53.00
ORD,2019-05-21 20:51,53.00
ORD,2019-05-21 21:51,54.00
ORD,2019-05-21 22:51,54.00
ORD,2019-05-21 23:51,54.00
ORD,2019-05-22 00:20,54.00
ORD,2019-05-22 00:35,52.00
ORD,2019-05-22 00:39,51.00
ORD,2019-05-22 00:49,50.00
ORD,2019-05-22 00:58,50.00
ORD,2019-05-22 01:04,50.00
ORD,2019-05-22 01:22,50.00
ORD,2019-05-22 01:51,50.00
ORD,2019-05-22 02:14,50.00
ORD,2019-05-22 02:27,50.00
ORD,2019-05-22 02:43,50.00
ORD,2019-05-22 02:51,50.00
ORD,2019-05-22 03:07,50.00
ORD,2019-05-22 03:51,51.00
ORD,2019-05-22 04:15,52.00
ORD,2019-05-22 04:51,52.00
ORD,2019-05-22 05:16,52.00
ORD,2019-05-22 05:51,52.00
ORD,2019-05-22 06:01,53.00
ORD,2019-05-22 06:51,53.00
ORD,2019-05-22 07:33,54.00
ORD,2019-05-22 07:51,55.00
ORD,2019-05-22 08:51,59.00
ORD,2019-05-22 09:06,60.00
ORD,2019-05-22 09:44,63.00
ORD,2019-05-22 09:51,64.00
ORD,2019-05-22 10:51,69.00
ORD,2019-05-22 11:51,72.00
ORD,2019-05-22 12:51,74.00
ORD,2019-05-22 13:51,78.00
ORD,2019-05-22 14:51,81.00
ORD,2019-05-22 15:51,81.00
ORD,2019-05-22 16:51,82.00
ORD,2019-05-22 17:51,81.00
ORD,2019-05-22 18:51,80.00
ORD,2019-05-22 19:51,78.00
ORD,2019-05-22 20:51,76.00
ORD,2019-05-22 21:51,75.00
ORD,2019-05-22 22:51,73.00
ORD,2019-05-22 23:51,70.00
ORD,2019-05-23 00:51,69.00
ORD,2019-05-23 01:34,70.00
ORD,2019-05-23 01:49,69.80
ORD,2019-05-23 01:51,70.00
ORD,2019-05-23 02:11,70.00
ORD,2019-05-23 02:51,69.00
ORD,2019-05-23 03:09,69.00
ORD,2019-05-23 03:51,68.00
ORD,2019-05-23 04:09,68.00
ORD,2019-05-23 04:51,66.00
ORD,2019-05-23 05:51,63.00
ORD,2019-05-23 06:51,63.00
ORD,2019-05-23 07:51,64.00
ORD,2019-05-23 08:51,66.00
ORD,2019-05-23 09:51,67.00
ORD,2019-05-23 10:51,68.00
ORD,2019-05-23 11:51,69.00
ORD,2019-05-23 12:51,70.00
ORD,2019-05-23 13:51,71.00
ORD,2019-05-23 14:51,73.00
ORD,2019-05-23 15:51,73.00
ORD,2019-05-23 16:51,74.00
ORD,2019-05-23 17:51,73.00
ORD,2019-05-23 18:51,73.00
ORD,2019-05-23 19:51,71.00
